Company ID,Company,Is Publisher,Statement ID,URL,Override URL,Companies House Number,Industry,HQ,Is Also Covered,UK Modern Slavery Act,California Transparency in Supply Chains Act,Australia Modern Slavery Act,Period Covered
23335,Regatta Great Outdoors,false,11033,https://cdn.regattaoutlet.co.uk/attachments/The%20Regatta%20Group%20-%20Modern%20Slavery%20Statement.pdf,,,Industry unknown,Country unknown,true,true,false,false,2016-2017
23339,The Countryside Trading Company Ltd,false,11033,https://cdn.regattaoutlet.co.uk/attachments/The%20Regatta%20Group%20-%20Modern%20Slavery%20Statement.pdf,,,Specialty Retail,United Kingdom,true,true,false,false,2016-2017
9215,Nilörngruppen AB,true,11042,http://www.nilorn.com/sites/default/files/Nilorngruppen%20Modern%20Slavery%20Human%20Trafficking%20Statement%2020170630.pdf,,,"Textiles, Apparel & Luxury Goods",Sweden,false,true,false,false,2015-2016
9309,Thomas Pink Ltd,true,11133,https://www.thomaspink.com/content/modernslaverystatement,,01995666,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2016
9341,"Shurtape Technologies Manufacturing (STM) Industries, Inc.",true,11165,https://www.shurtape.com/california-transparency-supply-chains-act-and-uk-modern-slavery-act-statement,,,"Textiles, Apparel & Luxury Goods",United States,false,true,true,false,2015-2016
9359,Puma SE,true,37114,https://about.puma.com/-/media/files/pdf/sustainability/social/puma_modern_slavery_statement_2017.ashx,,,"Textiles, Apparel & Luxury Goods",Germany,false,true,false,false,2017
9359,Puma SE,true,11183,https://about.puma.com/damfiles/default/sustainability/reports/Statement-on-Slavery-and-Human-Trafficking_final-and-signed.pdf-7e7339254b298575420a0fb8b31fb88f.pdf,,,"Textiles, Apparel & Luxury Goods",Germany,false,true,false,false,2016
31107,Puma United Kingdom Limited,false,11183,https://about.puma.com/damfiles/default/sustainability/reports/Statement-on-Slavery-and-Human-Trafficking_final-and-signed.pdf-7e7339254b298575420a0fb8b31fb88f.pdf,,03712972,"Textiles, Apparel & Luxury Goods",United Kingdom,true,true,false,false,2016
9359,Puma SE,true,30167,https://jobs.puma.com/wp-content/themes/aboutPUMA_theme/media/pdf/2013/2011_12_28SupplyChainAct.pdf,,,"Textiles, Apparel & Luxury Goods",Germany,false,false,true,false,2014
9569,Rapha Racing Ltd,true,31569,https://www.rapha.cc/gb/en/modern-slavery-statement,,04849594,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2017-2018
9569,Rapha Racing Ltd,true,11393,https://pages.rapha.cc/modern-slavery-statement,,04849594,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2016-2017
9606,Patagonia Inc.,true,11437,https://www.patagonia.com/on/demandware.static/Sites-patagonia-us-Site/Library-Sites-PatagoniaShared/en_US/PDF-US/Patagonia-US-and-UK-Disclosure-Statement-061317.pdf,,,"Textiles, Apparel & Luxury Goods",United States,false,true,true,false,2017
9833,Coast Fashions Limited,true,30762,https://www.coast-stores.com/page/modern-slavery-act-2018,,,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2017-2018
25186,Coast HoldCo 1 Limited,false,30762,https://www.coast-stores.com/page/modern-slavery-act-2018,,09787753,Industry unknown,Country unknown,true,true,false,false,2017-2018
9833,Coast Fashions Limited,true,11668,https://www.coast-stores.com/page/modern-slavery-act,,,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2015-2016
9856,Oasis Fashions Limited,true,38435,https://www.oasis-stores.com/on/demandware.static/-/Library-Sites-OasisSharedLibrary/default/dwaf4430e9/documents/Oasis_Modern_Slavery_Statement_2018-9_-_V4.pdf,,06822219,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2018-2019
25132,Aurora Fashions Group Ltd,false,38435,https://www.oasis-stores.com/on/demandware.static/-/Library-Sites-OasisSharedLibrary/default/dwaf4430e9/documents/Oasis_Modern_Slavery_Statement_2018-9_-_V4.pdf,,07410878,Industry unknown,Country unknown,true,true,false,false,2018-2019
25133,Oasis and Warehouse HoldCo 1 Ltd,false,38435,https://www.oasis-stores.com/on/demandware.static/-/Library-Sites-OasisSharedLibrary/default/dwaf4430e9/documents/Oasis_Modern_Slavery_Statement_2018-9_-_V4.pdf,,,Industry unknown,Country unknown,true,true,false,false,2018-2019
25136,Oasis & Warehouse Ltd,false,38435,https://www.oasis-stores.com/on/demandware.static/-/Library-Sites-OasisSharedLibrary/default/dwaf4430e9/documents/Oasis_Modern_Slavery_Statement_2018-9_-_V4.pdf,,,Industry unknown,Country unknown,true,true,false,false,2018-2019
25134,Warehouse Fashion Ltd,false,38435,https://www.oasis-stores.com/on/demandware.static/-/Library-Sites-OasisSharedLibrary/default/dwaf4430e9/documents/Oasis_Modern_Slavery_Statement_2018-9_-_V4.pdf,,,Industry unknown,Country unknown,true,true,false,false,2018-2019
25135,Warehouse Fashions Holding Ltd,false,38435,https://www.oasis-stores.com/on/demandware.static/-/Library-Sites-OasisSharedLibrary/default/dwaf4430e9/documents/Oasis_Modern_Slavery_Statement_2018-9_-_V4.pdf,,,Industry unknown,Country unknown,true,true,false,false,2018-2019
9856,Oasis Fashions Limited,true,30706,https://www.oasis-stores.com/on/demandware.static/-/Library-Sites-OasisSharedLibrary/default/dw13e8ee2f/documents/OASIS_Modern_Slavery_Act_statement2018.pdf,,06822219,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2017-2018
25132,Aurora Fashions Group Ltd,false,30706,https://www.oasis-stores.com/on/demandware.static/-/Library-Sites-OasisSharedLibrary/default/dw13e8ee2f/documents/OASIS_Modern_Slavery_Act_statement2018.pdf,,07410878,Industry unknown,Country unknown,true,true,false,false,2017-2018
25133,Oasis and Warehouse HoldCo 1 Ltd,false,30706,https://www.oasis-stores.com/on/demandware.static/-/Library-Sites-OasisSharedLibrary/default/dw13e8ee2f/documents/OASIS_Modern_Slavery_Act_statement2018.pdf,,,Industry unknown,Country unknown,true,true,false,false,2017-2018
25136,Oasis & Warehouse Ltd,false,30706,https://www.oasis-stores.com/on/demandware.static/-/Library-Sites-OasisSharedLibrary/default/dw13e8ee2f/documents/OASIS_Modern_Slavery_Act_statement2018.pdf,,,Industry unknown,Country unknown,true,true,false,false,2017-2018
25134,Warehouse Fashion Ltd,false,30706,https://www.oasis-stores.com/on/demandware.static/-/Library-Sites-OasisSharedLibrary/default/dw13e8ee2f/documents/OASIS_Modern_Slavery_Act_statement2018.pdf,,,Industry unknown,Country unknown,true,true,false,false,2017-2018
25135,Warehouse Fashions Holding Ltd,false,30706,https://www.oasis-stores.com/on/demandware.static/-/Library-Sites-OasisSharedLibrary/default/dw13e8ee2f/documents/OASIS_Modern_Slavery_Act_statement2018.pdf,,,Industry unknown,Country unknown,true,true,false,false,2017-2018
9856,Oasis Fashions Limited,true,11694,http://demandware.edgesuite.net/aawy_prd/on/demandware.static/-/Library-Sites-OasisSharedLibrary/default/dw4fec1dd8/documents/OASIS_Modern_Slavery_Act_statement.pdf,,06822219,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2015-2016
9922,FitFlop Limited,true,11763,https://www.fitflop.com/uk/en/modern-slavery-statement,,06436347,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2015-2016
10072,T.M.Lewin & Sons Limited,true,26743,https://www.tmlewin.com/Modern-Slavery-Statement.html,,00340508,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2017-2018
10072,T.M.Lewin & Sons Limited,true,11925,https://www.tmlewin.co.uk/Modern-Slavery-Statement.html,,00340508,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2015-2016
10228,Victoria Beckham Limited,true,12116,https://www.victoriabeckham.com/modern-slavery-statement,,06517802,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2016
10236,Vision Support Services Ltd ,true,35693,https://www.visionsupportservices.com/wp-content/uploads/2019/04/COMPLIANCE-STATEMENT-HUMAN-TRAFFICKING-ACT-2015.pdf?x98083,,06603416,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2017-2018
10236,Vision Support Services Ltd ,true,27155,https://www.visionsupportservices.com/wp-content/uploads/2018/05/vision-compliance-statement-2018-2019.pdf?x50036,,06603416,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2016-2017
10236,Vision Support Services Ltd ,true,12131,https://www.visionsupportservices.com/app/uploads/2017/05/vision-compliance-statement.pdf?x50036,,06603416,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2015-2016
10266,New Balance Athletics Inc.,true,36025,https://www.newbalance.com/on/demandware.static/-/Sites-newbalance_us2-Library/default/dwd19696e5/pdf/2018_New%20Balance_Human_Trafficking_and_Modern_Slavery_Statement.pdf,,,"Textiles, Apparel & Luxury Goods",United States,false,true,true,false,2018
29912,New Balance Athletic Shoes (UK) Limited,false,36025,https://www.newbalance.com/on/demandware.static/-/Sites-newbalance_us2-Library/default/dwd19696e5/pdf/2018_New%20Balance_Human_Trafficking_and_Modern_Slavery_Statement.pdf,,01616165,"Textiles, Apparel & Luxury Goods",United Kingdom,true,true,true,false,2018
10266,New Balance Athletics Inc.,true,32429,https://www.newbalance.com/on/demandware.static/-/Sites-newbalance_us2-Library/default/dw50966003/pdf/2017%20NB%20Modern%20Slavery%20Signed%20Final.pdf,,,"Textiles, Apparel & Luxury Goods",United States,false,true,true,false,2017
10266,New Balance Athletics Inc.,true,12180,https://www.newbalance.co.uk/on/demandware.static/-/Sites-newbalance_uk2-Library/default/dw975ee87d/homepage/2017/2016-NB-Modern-Slavery-Signed.pdf,,,"Textiles, Apparel & Luxury Goods",United States,false,true,true,false,2016
10276,Joules Group Plc,true,37638,https://www.joulesgroup.com/media/1050/joules-modern-slavery-statement.pdf,,10164829,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2017-2018
10276,Joules Group Plc,true,12200,https://www.joules.com/medias/Joules-modern-slavery-2017.pdf?context=bWFzdGVyfHJvb3R8NTc3ODk2fGFwcGxpY2F0aW9uL3BkZnxoM2IvaDRlLzkyMDE4MDY4Njg1MTAucGRmfGEzODU5MjUxNWU4ZTkzMWYxNWQ1MzBlNzE5OTUyM2ViYTJjODdmYzQ1ZjJkZTc3M2JhODQ0ZjdkMGIzNGQ2Njk,,10164829,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2016-2017
10315,Givenchy SA,true,12254,https://www.givenchy.com/on/demandware.static/-/Library-Sites-shared_GIV_Library/default/dw108340f6/Content/ModernSlaveryAct/Modern%20Slavery%20Act%20-%20Statement%202016.pdf,,,"Textiles, Apparel & Luxury Goods",France,false,true,false,false,2016
10329,GBG International Holding Company Ltd.,true,12272,http://www.tvmfl.com/img/GBG%20Int%20Holding_Modern%20Slavery%20Statement.pdf,,08819328,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2015-2016
23517,TVM Fashion Lab  Ltd,false,12272,http://www.tvmfl.com/img/GBG%20Int%20Holding_Modern%20Slavery%20Statement.pdf,,,Industry unknown,Country unknown,true,true,false,false,2015-2016
10334,Dr. Martens AirWair Group Limited,true,35900,https://d2g7c2xxqyt3nq.cloudfront.net/SocialResponsibility/ModernSlaveryAct.pdf,,02678750,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,true,false,2018-2019
6926,Airwair International Ltd,false,35900,https://d2g7c2xxqyt3nq.cloudfront.net/SocialResponsibility/ModernSlaveryAct.pdf,,03009359,"Textiles, Apparel & Luxury Goods",United Kingdom,true,true,true,false,2018-2019
10334,Dr. Martens AirWair Group Limited,true,12277,https://d3pjhixl6ywqix.cloudfront.net/product/uk-assets/corporate-and-press/modern-slavery-pdf.pdf,,02678750,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2015-2016
10359,Rubie's Masquerade Company (UK) Ltd.,true,12314,https://www.rubiesuk.com/modern-slavery-statement,,03508897,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2015-2016
10455,Eddie Bauer LLC,true,12440,https://www.eddiebauer.com/static/pdf/California_Transparency_Supply_Chain.pdf,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2014
10456,Ralph Lauren Corporation,true,30150,https://www.ralphlauren.com/california-transparency-act/cs-company-info-cali-transparency.html?ab=footer_Catransparencyact,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2015
10456,Ralph Lauren Corporation,true,12441,https://www.ralphlauren.co.uk/en/customerservice?cid=cs-UK-modern-slavery-act,,,"Textiles, Apparel & Luxury Goods",United States,false,true,false,false,2015
10509,James Johnston & Co. of  Elgin Limited (t/a  Johnstons of Elgin),true,12496,https://www.johnstonscashmere.com/media/upload/hr/modern_slavery_statement_2016.pdf,,SC022553,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,""
10515,PRADA S.p.A,true,27746,https://www.pradagroup.com/content/dam/pradagroup/documents/Responsabilita_sociale/Statement%20on%20Modern%20Slavery_2017_EN.pdf,,,"Textiles, Apparel & Luxury Goods",Italy,false,true,false,false,2017
24659,Prada Retail UK Ltd,false,27746,https://www.pradagroup.com/content/dam/pradagroup/documents/Responsabilita_sociale/Statement%20on%20Modern%20Slavery_2017_EN.pdf,,,Industry unknown,Country unknown,true,true,false,false,2017
10515,PRADA S.p.A,true,12503,http://csr.pradagroup.com/content/uploads/2015/07/Statement-on-Modern-Slavery_EN_2016.pdf,,,"Textiles, Apparel & Luxury Goods",Italy,false,true,false,false,2016
10543,Compagnie Financière Richemont SA,true,12531,https://www.richemont.com/2-uncategorised/87-human-rights-and-labour-standards-in-the-supply-chain.html,,,"Textiles, Apparel & Luxury Goods",Switzerland,false,true,true,false,2016-2017
10556,Reiss Ltd,true,12545,https://www.reiss.com/us/corporate-responsibility/,,02655347,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2016-2017
10590,Cotton Traders Limited,true,12596,https://www.cottontraders.com/uk/modern-slavery-act-statement/page/slavery,,02125768,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2017
23631,COTTON TRADERS HOLDINGS LIMITED,false,12596,https://www.cottontraders.com/uk/modern-slavery-act-statement/page/slavery,,02937374,Industry unknown,Country unknown,true,true,false,false,2017
10666,Under Armour UK Limited,true,31829,https://www.underarmour.co.uk/on/demandware.static/-/Sites-EU-Library/default/dw920c0cad/pdf/UK_Modern_Slavery_2018_Statement.pdf,,07155448,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2017
10666,Under Armour UK Limited,true,30106,http://www.uabiz.com/company/california-transparency.cfm,,07155448,"Textiles, Apparel & Luxury Goods",United Kingdom,false,false,true,false,2016
10666,Under Armour UK Limited,true,12702,https://www.underarmour.co.uk/en-gb/modern-slavery-act.html,,07155448,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2016
10667, Lululemon Athletica Inc.,true,12703,https://pnimages.lululemon.com/content/dam/lululemon/www-images/Footer/Sustainability/Updated_lulu-modern-slavery-statement-2017_EN.pdf,,,"Textiles, Apparel & Luxury Goods",Canada,false,true,true,false,2017-2018
10668,Gildan Activewear Inc.,true,30160,https://www.gildancorp.com/supply-chain-transparency,,,"Textiles, Apparel & Luxury Goods",Canada,false,true,true,false,2017
10668,Gildan Activewear Inc.,true,12704,http://www.genuinegildan.com/en/people/human-and-labour-rights/modern-slavery-and-human-trafficking/,,,"Textiles, Apparel & Luxury Goods",Canada,false,true,true,false,2016
10679,Pencarrie Ltd.,true,38608,https://www.pencarrie.com/cms/file/2019/Human%20trafficking%20statement/Modern%20Slavery%20Statement%202019.pdf,,03371637,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2019-2020
10679,Pencarrie Ltd.,true,12720,https://www.pencarrie.com/cms/file/Modern%20Slavery%20&%20Human%20Trafficking%20Statement.pdf,,03371637,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2016-2017
10718,Brooks Bros (UK) Ltd,true,30375,http://www.brookstimber.co.uk/downloads/Modern%20Slavery%20Statement%202017.pdf,,01644146,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2017
10718,Brooks Bros (UK) Ltd,true,12769,http://www.brookstimber.com/downloads/Modern%20Slavery%20Statement%202016.pdf,,01644146,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2016
10768,"KCP Operating Company, LLC (t/a Kenneth Cole)",true,12823,https://www.kennethcole.com/california-supply-chains-act.html,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
23746,KCP Operating Company Holdco LLC,false,12823,https://www.kennethcole.com/california-supply-chains-act.html,,,Industry unknown,Country unknown,true,false,true,false,2016
23745,Kenneth Cole Productions Inc.,false,12823,https://www.kennethcole.com/california-supply-chains-act.html,,,Industry unknown,Country unknown,true,false,true,false,2016
10768,"KCP Operating Company, LLC (t/a Kenneth Cole)",true,12822,https://www.kennethcole.com/uk-modern-slavery-act-2015.html,,,"Textiles, Apparel & Luxury Goods",United States,false,true,false,false,2016
23746,KCP Operating Company Holdco LLC,false,12822,https://www.kennethcole.com/uk-modern-slavery-act-2015.html,,,Industry unknown,Country unknown,true,true,false,false,2016
23745,Kenneth Cole Productions Inc.,false,12822,https://www.kennethcole.com/uk-modern-slavery-act-2015.html,,,Industry unknown,Country unknown,true,true,false,false,2016
10800,C&J Clark Limited,true,30829,https://www.clarksusa.com/corporate-responsibility,,03314066,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,true,false,2017-2018
10800,C&J Clark Limited,true,12878,https://www.clarksusa.com/us/corporate-responsibility,,03314066,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,true,false,2016-2017
10962,Stella McCartney Ltd,true,33357,https://www.stellamccartney.com/cloud/stellawp/uploads/2018/06/Sustainability_Modern-Slavery_2017_03.121.pdf,,04169969,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,true,false,2017
10962,Stella McCartney Ltd,true,13098,https://cdn3.yoox.biz/cloud/stellawp/uploads/2017/08/SMC_Modern-Slavery.pdf,,04169969,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,true,false,2016
16710,Williamson-Dickie Europe Limited,true,24965,https://www.dickiesworkwear.com/en/about-dickies/modern-slavery-act-2015-statement,,01757853,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2016
17023,Jack Wills Limited,true,25285,https://www.jackwills.com/modern-slavery-statement/,,03504842,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2016-2017
23969,Union Lifestyle Holdings Limited,false,25285,https://www.jackwills.com/modern-slavery-statement/,,,Industry unknown,Country unknown,true,true,false,false,2016-2017
23970,Union Lifestyle Ltd,false,25285,https://www.jackwills.com/modern-slavery-statement/,,,Industry unknown,Country unknown,true,true,false,false,2016-2017
23971,Wills Lifestyle Holdings Limited,false,25285,https://www.jackwills.com/modern-slavery-statement/,,,Industry unknown,Country unknown,true,true,false,false,2016-2017
17265,Samsonite Limited,true,25530,https://www.samsonite.co.uk/on/demandware.static/-/Library-Sites-samsonite/en/dw8fa5db34/download/pdf/Modern%20Day%20Slavery%20Statement.pdf,,02020414,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2016
17272,RH Smith & Sons (Wigmakers) Limited,true,25537,https://www.smiffys.com/modern-slavery-statement,,01179968,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2016
17343,Wacoal EMEA Ltd,true,25614,http://www.wacoal-europe.com/modern-slavery-act.aspx,,00171167,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2017
17360,Hunter Boot Limited,true,25631,https://www.hunterboots.com/us/en_us/responsibility/modernslaverystatement/,,SC327869,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2016
17484,Cooneen By Design Limited,true,25756,https://cooneengroup.com/app/uploads/2018/01/Anti-Slavery-Statement.pdf,,NI006648,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2017-2018
24116,Cooneen at Work Limited,false,25756,https://cooneengroup.com/app/uploads/2018/01/Anti-Slavery-Statement.pdf,,,Industry unknown,Country unknown,true,true,false,false,2017-2018
24114,Cooneen Defence Ltd,false,25756,https://cooneengroup.com/app/uploads/2018/01/Anti-Slavery-Statement.pdf,,NI049695,Industry unknown,Country unknown,true,true,false,false,2017-2018
24115,Cooneen Protection Limited,false,25756,https://cooneengroup.com/app/uploads/2018/01/Anti-Slavery-Statement.pdf,,,Industry unknown,Country unknown,true,true,false,false,2017-2018
17543,Graff Diamonds International Limited,true,25816,https://www.graffdiamonds.com/anti-slavery-statement/,,01151216,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2016
17624,J. Choo Limited,true,25900,https://row.jimmychoo.com/en/customer-service/modern-slavery-act.html,,03185783,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2016
17652,James Dewhurst Ltd.,true,25928,http://www.jamesdewhurst.com/modern-slavery-act-2015/,,00506170,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2015-2016
17653,Karen Millen Fashions Limited,true,25929,https://www.karenmillen.com/frnchs/modern-slavery-act.html,,06822177,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2016-2017
17879,J. Barbour and Sons Ltd.,true,35459,https://www.barbour.com/uk/media/wysiwyg/PDF/28.03.19_Modern_Slavery_Statement.pdf,,,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2018
17879,J. Barbour and Sons Ltd.,true,26180,https://www.barbour.com/medias/Ethical-Trading-Statement-October-2017.pdf?context=bWFzdGVyfGltYWdlc3w2NDI5OXxhcHBsaWNhdGlvbi9wZGZ8aW1hZ2VzL2g0MS9oYTcvOTMyNDAyMzUxMzExOC5wZGZ8M2VmMjUzZDY3YjJiZWFjZTI2NjJlN2Y0MjMyYWViN2MwYjE5ZjBlMzQ3Nzg4MTAxYjBhMTVkMTJlMWJlOGJhYg,,,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2017
17931,"American Apparel, Inc.",true,26234,https://c.americanapparel.net/static/release/5.0.0/media/California%20Transparency%20in%20Supply%20Chains%20Act%20Disclosure.pdf,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2015
17996,Equip Outdoor Technologies UK Ltd,true,32871,http://www.equipuk.com/modern_slavery.html,,01168470,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2018-2019
17996,Equip Outdoor Technologies UK Ltd,true,26304,http://www.equipuk.com/modern_slavery.html,,01168470,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2015-2016
18091,William Lamb Group Limited,true,34322,https://www.business-humanrights.org/sites/default/files/william%20lamb.pdf,,02513251,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2018
18091,William Lamb Group Limited,true,26400,http://www.wlamb.co.uk/documents/william_lamb_group_slavery_and_human_trafficking.pdf,,02513251,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2016
18200,Cha Technologies Group PLC,true,26511,http://www.chatechnologies.com/wp-content/uploads/2018/01/Modern_Slavery_Statement.pdf,,04040321,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2016-2017
18206,G. Modiano Limited,true,30945,https://www.gmodiano.com/Slavery%20and%20human%20trafficking%20statement.pdf,,00872284,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2017
18206,G. Modiano Limited,true,26517,http://www.gmodiano.com/Slavery%20and%20human%20trafficking%20statement.pdf,,00872284,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2016
18324,Yours Clothing Limited,true,26637,https://www.yoursclothing.co.uk/modern-slavery-policy,,02886196,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2017-2018
18360,TOMS Shoes LLC,true,26723,https://www.toms.com/supply-chain-transparency,,,"Textiles, Apparel & Luxury Goods",United States,false,true,true,false,2016
18749,Tapestry Inc.,true,32796,https://www.tapestry.com/california-transparency-act-uk-modern-slavery-act-statement/,,,"Textiles, Apparel & Luxury Goods",United States,false,true,true,false,2018
18749,Tapestry Inc.,true,27411,https://www.tapestry.com/california-transparency-act-uk-modern-slavery-act-statement/,,,"Textiles, Apparel & Luxury Goods",United States,false,true,true,false,2017
18867,LPP Spolka Akcyjna ,true,27809,https://www.lppsa.com/wp-content/uploads/2018/02/Modern_slavery_statement.pdf,,,"Textiles, Apparel & Luxury Goods",Poland,false,true,false,false,2017-2018
18867,LPP Spolka Akcyjna ,true,27603,https://www.lppsa.com/wp-content/uploads/2017/09/Modern_slavery_statement.pdf,,,"Textiles, Apparel & Luxury Goods",Poland,false,true,false,false,2016-2017
19056,VAGABOND International AB,true,36004,https://vagabond.com/globalassets/about-us/pdf/modern-slavery_vagabond_190617.pdf,,,"Textiles, Apparel & Luxury Goods",Sweden,false,true,false,false,2018
19056,VAGABOND International AB,true,27881,https://vagabond.com/globalassets/pdf/modern-slavery_vagabond_180525.pdf,,,"Textiles, Apparel & Luxury Goods",Sweden,false,true,false,false,2017
19097,Adidas AG,true,27928,https://www.business-humanrights.org/sites/default/files/adidas_policy_on_modern_slavery_2017.pdf,,,"Textiles, Apparel & Luxury Goods",Germany,false,true,false,false,2017
19099,Adrianna Papell LLC,true,27930,https://www.adriannapapell.com/ca-transparency-act.html,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
19127,All Access Apparel Inc.,true,27958,https://selfesteemclothing.com/wp-content/uploads/2014/06/TransparencyAct.pdf,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
19141,American & Efird LLC,true,27972,http://www.amefird.com/zh-hans/california-transparency-in-supply-chains-act-of-2010-2/,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
19215,"Avenue Stores, LLC",true,28046,https://www.avenue.com/en_US/supply-chain.html,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
19253,"BCBG Max Azria Group, Inc.",true,28084,https://www.bcbg.com/en/cs-ctsca.html,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
19326,Brooks Sports Inc.,true,28157,https://www.brooksrunning.com/on/demandware.static/-/Sites-BrooksRunning-Library/default/dw2574c6ae/images/meetbrooks/pdfs/California-Transparency-in-Supply-Chains-Act-Disclosures-4-17-14.pdf,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
