Company ID,Company,Is Publisher,Statement ID,URL,Override URL,Companies House Number,Industry,HQ,Is Also Covered,UK Modern Slavery Act,California Transparency in Supply Chains Act,Australia Modern Slavery Act,Period Covered
19369,"Carhartt, Inc.",true,28200,https://www.carhartt.com/content/carhartt-corporate-responsibility,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
19374,Carter's Inc.,true,28205,https://www.carters.com/california-supply/california-supply-chain.html,,,"Textiles, Apparel & Luxury Goods",United States,false,true,true,false,2016
19433,"Cobra Golf, Inc. ",true,28264,https://www.cobragolf.com/supply-chain,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
19442,Columbia Sportswear Company,true,28273,https://www.columbia.com/on/demandware.static/-/Sites-Columbia_US-Library/default/dwb03574f6/AboutUs/PDF/Fall_15/Columbia%20-%20Transparency%20in%20Supply%20Chain%20Statement.pdf,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
19491,"Danner, Inc.",true,28322,https://support.danner.com/hc/en-us/articles/202447033-California-transparency-statement,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
19492,"Dansko, LLC",true,28323,https://images.dansko.com/pdf/CaliforniaSupplyChainDisclosure_nc.pdf,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
19496,"DashAmerica, Inc.",true,28327,https://www.pearlizumi.com/US/en/californiaTransparencyAct,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
19501,Deckers Outdoor Corporation,true,28332,https://www.deckers.com/sites/default/files/pdf/Public%20Statement%20for%20SB%20657.pdf,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
19505,"Delta Apparel, Inc.",true,28336,https://www.deltaapparelinc.com/california-transparency-act,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
19532,The Donna Karan Company LLC ,true,28363,https://www.donnakaran.com/category/customer+service/california+sb+657.do,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
19575,"Eileen Fisher, Inc.",true,28406,https://www.eileenfisher.com/human-rights/preventing-human-trafficking-and-slavery-in-our-supply-chain/,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
19609,Etro S.p.A.,true,28440,https://www.business-humanrights.org/sites/default/files/California%20Law-%20Etro%20SpA.pdf,,,"Textiles, Apparel & Luxury Goods",Italy,false,false,true,false,2016
19632,Fendi S.r.l.,true,28463,https://www.fendi.com/us/info/legal-area/compliance,,,"Textiles, Apparel & Luxury Goods",Italy,false,false,true,false,2016
19657,"Footwear Unlimited, Inc.",true,28488,https://www.footwearunlimited.com/Help/CaliforniaTransparency,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
19667,Fossil Group Inc.,true,28498,http://www.fossilgroup.com/investors/corporate-governance/california-transparency-in-supply-chain/,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
19681,Freudenberg Nonwovens LP,true,28512,https://www.freudenberg-pm.com/Footer/California-Transparency-in-Supply-Chain-Act,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
19683,"Frontier Spinning Mills, Inc.",true,28514,https://www.frontierspinning.com/pdf/California-Transparency-in-Supply-Chains-Act.pdf,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
19708,Gear for Sports (a Division of Hanesbrands Inc.),true,28539,http://www.gearforsports.com/CalTransActST.htm,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
19774,The Haddad Apparel Group Ltd.,true,28605,https://www.haddad.com/page/supply-chains-act,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
19776,Haggar Clothing Co. Inc.,true,28607,https://www.haggar.com/customer-service/corporate-information/ca-supply-chain-act.html?lang=default&display=corp&subdisplay=legal,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
19796,Harry Winston Inc.,true,28627,http://www.harrywinston.com/en/california-transparency-supply-chains-act-disclosure,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
19808,Hermès Group,true,28639,https://www.hermes.com/us/en/california-transparency-supply-chains-act/,,,"Textiles, Apparel & Luxury Goods",France,false,false,true,false,2018
19828,Hollander Sleep Products LLC,true,28659,https://www.hollander.com/transparency/,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
19927,James Perse Enterprises Inc.,true,28758,https://www.jamesperse.com/company/social-responsibility,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
19937,Jerry Leigh of California Inc.,true,28768,http://www.jerryleigh.com/responsibilities/#transparency_in_supply_chain_act,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
19945,John Varvatos Enterprises Inc.,true,28776,https://www.johnvarvatos.com/Legal_SocialResponsibility.html,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
19965,Karen Kane Inc.,true,28796,https://www.karenkane.com/corporate-responsibility/california-transparency-in-supply-chain-act/,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
19997,Kodiak-Terra USA Inc.,true,28828,https://www.kodiakboots.com/california-supply-chain-act.html,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
20020,Lacoste S.A.,true,28851,https://www.lacoste.com/us/SocialResponsibility.html,,,"Textiles, Apparel & Luxury Goods",France,false,false,true,false,2016
20021,LaCrosse Footwear Inc.,true,28852,https://lacrossefootwear.zendesk.com/hc/en-us/articles/202454370-California-transparency-statement,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
20073,Lucky Brand LLC,true,28905,https://www.luckybrand.com/social-responsibility/social-responsibility.html,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
20086,Madewell Inc.,true,28918,https://www.madewell.com/flatpages/social_res_april4.jsp,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
20090,Manhattan Beachwear Inc.,true,28922,https://www.mbwswim.com/california-transparency-in-supply-chain-act/,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
20093,Marc Fisher Footwear LLC,true,28925,http://marcfisherfootwearcorp.com/corporate-and-social-responsibility-statement/,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
20094,Marc Jacobs International LLC ,true,28926,https://www.marcjacobs.com/legal-copy/ca-sb-657.html,,,"Textiles, Apparel & Luxury Goods",United States,false,true,true,false,2016
20145,Mias Fashion Manufacturing Company Inc. ,true,28978,http://miasfashion.com/ca.php,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2014
20178,Mount Vernon Mills Inc.,true,29011,https://www.mvmills.com/content/california-transparency-in-supply-chain-act,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
20231,NIKE Inc.,true,29066,https://help-en-us.nike.com/app/answers/detail/article/supply-chain/,,,"Textiles, Apparel & Luxury Goods",United States,false,true,true,false,2018
20339,"Perry Ellis International, Inc.",true,29193,http://www.rafaellasportswear.com/ca_transparency.asp,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
20353,PVH Corporation (Phillips Van Heusen),true,29214,https://www.pvh.com/ca-transparency-disclosure,,,"Textiles, Apparel & Luxury Goods",United States,false,true,true,false,2016-2017
20356,Pin Up Girl Inc.,true,29219,https://www.pinupgirlclothing.com/corporate-policy-legal,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
20365,"Polartec, LLC",true,29235,http://polartec.com/sb-657,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
20378,"prAna Living, LLC",true,29253,https://global.prana.com/california-transparency-act,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
20411,"Boardriders, Inc. (t/a Quicksilver)",true,30250,https://www.quiksilver.co.uk/customer-modern-slavery-act-statement.html,,,"Textiles, Apparel & Luxury Goods",United States,false,true,false,false,2016-2017
20411,"Boardriders, Inc. (t/a Quicksilver)",true,29297,https://www.quiksilver.com/california-supply-chains-act.html,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
20424,Randa Corporation,true,29318,http://new.randa.net/wp-content/uploads/2017/11/California_Transparency_in_Supply_Chain.pdf,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
20446,Renfro Corporation,true,29344,https://www.renfro.com/california-transparency-in-supply-chains-act/,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
20459,R.G. Barry Corporation,true,29358,https://www.rgbarry.com/transparency-supply-chain/,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
20468,"Rockport Company, LLC (The)",true,29371,https://www.rockport.com/california-transparency.html,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
20499,Salvatore Ferragamo S.p.A. ,true,29411,https://www.ferragamo.com/shop/us/en/sf/legal/the-california-transparency-in-supply-chains-act-of-2010--4250,,,"Textiles, Apparel & Luxury Goods",Italy,false,false,true,false,2016
20505,San Mar Corporation,true,29418,https://www.sanmar.com/resources/compliance/factorymonitoring#supplychain,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
20506,SanMar Corporation ,true,29419,https://www.sanmar.com/resources/compliance/factorymonitoring#supplychain,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
20605,"Skechers U.S.A., Inc.",true,38698,https://sh.skechers.com/skechers/new-site/UK-Modern-Slavery-Act-4-22-19.pdf,"",,"Textiles, Apparel & Luxury Goods",United States,false,true,false,false,2018
20605,"Skechers U.S.A., Inc.",true,30776,https://sh.skechers.com/skechers/new-site/UKModernSlaveryAct2018.pdf,,,"Textiles, Apparel & Luxury Goods",United States,false,true,false,false,2017
20605,"Skechers U.S.A., Inc.",true,29542,http://phx.corporate-ir.net/External.File?item=UGFyZW50SUQ9MTIwMDY2fENoaWxkSUQ9LTF8VHlwZT0z&t=1,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
20620,"Sole Technology, Inc.",true,29564,https://www.soletechnology.com/legal/sb657.aspx,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
20635,"Spanx, Inc.",true,29582,https://www.spanx.com/california-transparency-act,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
20661,Global Brands Group Holding Ltd. (t/a Spyder Active Sports Inc.),true,29615,https://www.spyder.com/california-transparency-act,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
20697,"Stuart Weitzman Holdings, LLC",true,29659,https://www.stuartweitzman.com/service/california_transparency/,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
20732,"Targus, Inc.",true,29709,https://www.targus.com/content/images/uploaded/targus_supply_chain_transparency.pdf,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
20770,"Tommy Bahama Group, Inc.",true,29754,https://www.tommybahama.com/ca-supply-chain-act,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
20778,Topson Downs Of California Inc.,true,29761,https://static1.squarespace.com/static/5015b57f84aea2baf5a63b85/t/52d4d7b8e4b08744b39b4272/1389680568410/TDSR.pdf,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
20807,"True Religion Apparel, Inc.",true,29795,https://www.business-humanrights.org/sites/default/files/California%20Supply%20Chains%20Act%20-%20True%20Religion_0.pdf,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
20868,Van de Velde NV,true,29869,https://www.vandevelde.eu/en/supply-chain,,,"Textiles, Apparel & Luxury Goods",Belgium,false,false,true,false,2016
20877,Velcro USA Inc.,true,29878,https://www.velcro.com/about-us/corporate-social-responsibility/california-transparency-in-supply-chains,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
20881,"Vera Bradley, Inc.",true,29885,https://www.verabradley.com/us/static/customerservice/supplychain,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
20894,Vince Holding Corp.,true,29900,https://www.vince.com/supplychain-policy.html,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
20907,"Volcom, Inc.",true,29923,https://www.volcom.com/truetothis/california-sb657-disclosure/,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
20963,Williamson-Dickie Manufacturing Company,true,30001,https://www.dickies.com/ca-supply-chains-act.html,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
21017,The Collected Group Retail LLC,true,30104,https://www.currentelliott.com/ctsca,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
21019,"Superior Group of Companies, Inc.",true,30112,https://superiorgroupofcompanies.com/california-transparency-in-supply-chains-act/,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
21044,ECCO Sko A/S,true,30185,http://media.ecco.com/GroupCommunication/modern_slavery_statement/,,,"Textiles, Apparel & Luxury Goods",Denmark,false,true,false,false,2017
21044,ECCO Sko A/S,true,30221,http://media.ecco.com/GroupCommunication/Modern_Slavery_Statement_2016/,,,"Textiles, Apparel & Luxury Goods",Denmark,false,true,false,false,2016
21139,Cleland McIver Limited,true,35086,http://clelandmciver.co.uk/social-compliance-modern-day-slavery-human-trafficking-policy/,,01689093,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2017-2018
21139,Cleland McIver Limited,true,30383,http://clelandmciver.co.uk/social-compliance-modern-day-slavery-human-trafficking-policy/,,01689093,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2016
21197,G-III Apparel Group,true,30469,https://www.giii.com/ca-657-statement/,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,""
21335,Warehouse Fashion Limited,true,30707,https://www.warehouse.co.uk/on/demandware.static/-/Library-Sites-WarehouseSharedLibrary/en_GB/v1538978813478/TsCs-PDFs/Warehouse%20MS%20statement%202017-8.pdf,,,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2017-2018
21374,Galaxy Topco Ltd,true,30779,https://www.hotter.com/wcsstore/HotterStorefrontAssetStore/content/images/StaticPages/modern-slavery/ModernSlaveryAct.pdf,,08812566,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2016-2017
25203,Beaconsfield Footwear Ltd,false,30779,https://www.hotter.com/wcsstore/HotterStorefrontAssetStore/content/images/StaticPages/modern-slavery/ModernSlaveryAct.pdf,,00641365,Industry unknown,Country unknown,true,true,false,false,2016-2017
21419,Quiz plc,true,32713,https://www.quizgroup.co.uk/wp-content/uploads/2018/09/Modern-Slavery-Statement-2018.pdf,,,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2017-2018
25260,Kast Retail Limited,false,32713,https://www.quizgroup.co.uk/wp-content/uploads/2018/09/Modern-Slavery-Statement-2018.pdf,,,"Textiles, Apparel & Luxury Goods",United Kingdom,true,true,false,false,2017-2018
21419,Quiz plc,true,30873,https://www.quizgroup.co.uk/wp-content/uploads/2017/10/Quiz-Modern-Slavery-Statement.pdf,,,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2016-2017
25260,Kast Retail Limited,false,30873,https://www.quizgroup.co.uk/wp-content/uploads/2017/10/Quiz-Modern-Slavery-Statement.pdf,,,"Textiles, Apparel & Luxury Goods",United Kingdom,true,true,false,false,2016-2017
21430,Rowlinson Knitwear Limited,true,38461,https://www.rowlinson-knitwear.com/images/pdfs/rowlinson_modern_day_slavery_policy_2019.pdf,,01072854,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2018-2019
21430,Rowlinson Knitwear Limited,true,30890,http://www.rowlinson-knitwear.com/images/pdfs/rowlinson_modern-slavery_policy.pdf,,01072854,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2017
21603,ASICS Corporation,true,31102,https://www.asics.com/on/demandware.static/-/Sites-asics-eu-Library/default/1_asics/Anti%20slavery%20act%20statement.pdf?,,,"Textiles, Apparel & Luxury Goods",Japan,false,true,true,false,2017
21604,ASICS America Corporation,true,31103,https://www.asics.com/us/en-us/california-laws,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,""
21606,Hanesbrands Inc.,true,31108,http://hanesforgood.com/social-responsibility/california-transparency-in-supply-chains-act/,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
21610,Li & Fung Ltd,true,37699,https://www.lifung.com/wp-content/uploads/2019/08/LF-Modern-Slavery-Statement-2019-FINAL.pdf,,,"Textiles, Apparel & Luxury Goods",Hong Kong,false,true,true,false,2018
21610,Li & Fung Ltd,true,31116,https://www.lifung.com/wp-content/uploads/2018/03/Disclosure-statement-on-modern-slavery.pdf,,,"Textiles, Apparel & Luxury Goods",Hong Kong,false,true,true,false,2017
22194,Berluti S.A.,true,31837,https://www.berluti.com/on/demandware.static/-/Library-Sites-BerlutiSharedLibrary/default/dw67a57417/pdf/UK%20Modern%20Slavery%20Act.pdf,,,"Textiles, Apparel & Luxury Goods",France,false,true,false,false,2017
22195,Bulgari S.p.A.,true,31838,https://www.bulgari.com/download/pdf/MSA_statement_final_16102018.pdf,,,"Textiles, Apparel & Luxury Goods",Italy,false,true,true,false,2017
22242,Globus (Shetland) Limited,true,32789,https://www.globus.co.uk/assets/files/Modern%20Slavery%20Act%20Transparency%20Statement%202019.pdf,,SC149147 ,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2018-2019
26327,Alpha Solway Ltd,false,32789,https://www.globus.co.uk/assets/files/Modern%20Slavery%20Act%20Transparency%20Statement%202019.pdf,,SC177721,Commercial Services & Supplies,United Kingdom,true,true,false,false,2018-2019
26328,ENHA GmbH,false,32789,https://www.globus.co.uk/assets/files/Modern%20Slavery%20Act%20Transparency%20Statement%202019.pdf,,,Industry unknown,Country unknown,true,true,false,false,2018-2019
25627,Globus EMEA FZE,false,32789,https://www.globus.co.uk/assets/files/Modern%20Slavery%20Act%20Transparency%20Statement%202019.pdf,,,Industry unknown,Country unknown,true,true,false,false,2018-2019
22242,Globus (Shetland) Limited,true,31908,https://www.globus.co.uk/assets/files/Slavery-and-Human-Trafficking-Statement-2017-18.pdf,,SC149147 ,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2017-2018
25628,Alpha Solway Ltdm ENHA GmbH,false,31908,https://www.globus.co.uk/assets/files/Slavery-and-Human-Trafficking-Statement-2017-18.pdf,,,Industry unknown,Country unknown,true,true,false,false,2017-2018
25627,Globus EMEA FZE,false,31908,https://www.globus.co.uk/assets/files/Slavery-and-Human-Trafficking-Statement-2017-18.pdf,,,Industry unknown,Country unknown,true,true,false,false,2017-2018
22242,Globus (Shetland) Limited,true,32898,https://www.riley-eyewear.com/assets/files/Globus%20Group_Slavey%20and%20Human%20Trafficking%20Statement-201609.pdf,,SC149147 ,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2016-2017
22245,TechStyle Inc.,true,31911,https://techstylefashiongroup.com/california-act/,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
22358,Boodle & Dunthorne Limited,true,32068,https://media.boodles.com/wp/uploads/2017/04/Boodles-Modern-Slavery-Act.pdf,,00472968,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2017
22387,Dewhirst Group Limited,true,32136,http://www.dewhirst.com/wp-content/uploads/2018/12/Modern-Slavery-Act.pdf,,01063766,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2017
25941,Castlecrafts Limited,false,32136,http://www.dewhirst.com/wp-content/uploads/2018/12/Modern-Slavery-Act.pdf,,,Industry unknown,Country unknown,true,true,false,false,2017
25940,Drifford Group Limited,false,32136,http://www.dewhirst.com/wp-content/uploads/2018/12/Modern-Slavery-Act.pdf,,07998509,Industry unknown,Country unknown,true,true,false,false,2017
22775,Monica Vinader Limited,true,32757,https://help.monicavinader.com/en/support/solutions/articles/27000053810-monica-vinader-modern-slavery-act-statement,,04428116,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2018
22875,Gymshark Limited,true,32892,https://uk.gymshark.com/pages/uk-modern-slavery-act-disclosure,,,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2017-2018
26506,Richemont UK Limited,true,33069,https://www.business-humanrights.org/sites/default/files/Richemont%20UK%20Limited_Modern%20Slavery%20Statement_2018.pdf,,03484692,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2017-2018
26506,Richemont UK Limited,true,33068,https://www.business-humanrights.org/sites/default/files/Richemont%20UK%20Limited_Modern%20Slavery%20Statement_SIGNED.pdf,,03484692,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2016-2017
26506,Richemont UK Limited,true,33067,https://www.business-humanrights.org/sites/default/files/Richemont%20UK%20Limited%E2%80%99s%20_Modern%20Slavery%20Statement_SIGNED.pdf,,03484692,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2015-2016
26507,Cartier Limited,true,33072,https://www.business-humanrights.org/sites/default/files/2018.10.04_Cartier%20Limited_Modern%20Slavery%20Statement_SIGNED.pdf,,00157267,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2017-2018
26507,Cartier Limited,true,33071,https://www.business-humanrights.org/sites/default/files/2017.03.31_Cartier%20Limited_Modern%20Slavery%20Statement_SIGNED.pdf,,00157267,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2016-2017
26507,Cartier Limited,true,33070,https://www.business-humanrights.org/sites/default/files/2016.10.17_Cartier%20Limited_Modern%20Slavery%20Statement_SIGNED.pdf,,00157267,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2015-2016
26526,LVMH Watch & Jewellery (UK) Limited,true,33098,https://www.business-humanrights.org/sites/default/files/LVMH%20Modern%20Slavery%20Statement%202017%20%28SIGNED%29.pdf,,01620385,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2017
26526,LVMH Watch & Jewellery (UK) Limited,true,33097,https://www.business-humanrights.org/sites/default/files/LVMH%20Modern%20Slavery%20Statement%202016%20%28SIGNED%29.pdf,,01620385,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2016
26746,Harley-Davidson Footwear,true,33287,https://www.harley-davidsonfootwear.com/US/en/content?caid=ca-supply-chain-transparency,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
26948,Brindleclass Limited,true,33488,https://www.business-humanrights.org/sites/default/files/BRINDLECLASS%20LIMITED%20MODERN%20SLAVERY%20STATEMENT%202018.pdf,,01505901,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2017-2018
27693,Myddleton London Limited,false,33488,https://www.business-humanrights.org/sites/default/files/BRINDLECLASS%20LIMITED%20MODERN%20SLAVERY%20STATEMENT%202018.pdf,,,"Textiles, Apparel & Luxury Goods",United Kingdom,true,true,false,false,2017-2018
26982,John Cotton Group Limited,true,33531,https://johncotton.co.uk/images/uploads/miscellaneous/MODERN_SLAVERY_ACT_SIGNED_MARCH_19.pdf,,00273492,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2018
27070,Colomer Munmany Europe Company Limited,true,33613,https://www.business-humanrights.org/sites/default/files/Colomer%20Modern%20slavery%20statement%2018-19.pdf,,08106006,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2018
27071,Marshall Farmer Limited,false,33613,https://www.business-humanrights.org/sites/default/files/Colomer%20Modern%20slavery%20statement%2018-19.pdf,,01254460,"Textiles, Apparel & Luxury Goods",United Kingdom,true,true,false,false,2018
27221,Bravado International Group Limited,true,33758,https://www.business-humanrights.org/sites/default/files/Modern%20Slavery%20Statement%202019%20-%20Bravado%20International%20Group.pdf,,02754921,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2019
27983,The Collected Group Company LLC,true,34425,https://www.currentelliott.com/social-responsibility,,,"Textiles, Apparel & Luxury Goods",United States,false,true,true,false,""
28358,L. L. Bean Inc.,true,34848,https://www.llbean.com/dept_resources/shared/LLBean-CA-UK-Disclosure-7-2017.pdf,,,"Textiles, Apparel & Luxury Goods",United States,false,false,true,false,2016
28370,J.D.McDougall Limited,true,34863,https://www.mcdougall.co.uk/modern-slavery-human-trafficking-statement/,,00345088,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2018
28841,Gucci,true,35225,http://equilibrium.gucci.com/wp-content/uploads/2019/04/Gucci-modern-slavery-statement.pdf,,,"Textiles, Apparel & Luxury Goods",Italy,false,true,false,false,2018
30404,Fraser Hart Ltd,true,36488,https://www.business-humanrights.org/sites/default/files/Fraser%20Hart%20Group%20Modern%20Slavery%20Act%202015%20%E2%80%93%20Transparency%20Statement.pdf,,SC018475,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2018-2019
30464,Mango MNG Holding SA,true,36553,https://ak.p2.mango.com/mangoapp/images/CATSHE102018SITEEMPRESA/Modern-Slavery-Report.pdf,,"","Textiles, Apparel & Luxury Goods",Spain,false,true,false,false,""
30621, International Management Group (UK) Limited,true,36643,https://www.img-studios.com/modern-slavery-statement/,,00946580,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2018
30620,IMG Media Limited,false,36643,https://www.img-studios.com/modern-slavery-statement/,,04459066,Media,United Kingdom,true,true,false,false,2018
32186,Greenwood and Coope Limited,true,38274,https://www.business-humanrights.org/sites/default/files/Privacy%20Policy%20_%20Gender%20Pay%20_%20Cormar%20Carpets.pdf,,00200956,"Textiles, Apparel & Luxury Goods",United Kingdom,false,true,false,false,2018
